,code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number
10,536231.5,Roseburia intestinalis L1-82,Roseburia,intestinalis,Roseburia intestinalis,faeces,1
11,469598.5,Escherichia sp. 3_2_53FAA,Escherichia,sp.,Escherichia sp.,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
12,488223.4,Streptococcus pneumoniae P1031,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
13,526987.3,Bacillus cereus Rock4-2,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
14,351016.3,Roseobacter sp. AzwK-3b,Roseobacter,sp.,Roseobacter sp.,oil;ocean;sea;soil;sediment;fjord;water,7
15,411471.5,Subdoligranulum variabile DSM 15176,Subdoligranulum,variabile,Subdoligranulum variabile,feces,1
16,565636.4,Enterococcus faecalis T1,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
17,314266.4,Sphingomonas sp. SKA58,Sphingomonas,sp.,Sphingomonas sp.,soil;field;mine;pond;reservoir;air;water;marsh;sludge;plateau;lake;mountain;sea;sand;sediment;biofilter;forest;rhizosphere;stream;textile;dust;cave;gut;clay;flat;permafrost;rock;waste,28
18,74546.3,Prochlorococcus marinus str. MIT 9312,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1
19,74546.5,Prochlorococcus marinus str. MIT 9312,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1
20,400667.4,Acinetobacter baumannii ATCC 17978,Acinetobacter,baumannii,Acinetobacter baumannii,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28
21,400667.7,Acinetobacter baumannii ATCC 17978,Acinetobacter,baumannii,Acinetobacter baumannii,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28
22,399795.3,Comamonas testosteroni KF-1,Comamonas,testosteroni,Comamonas testosteroni,biofilm;rhizosphere;sludge;soil;river;wetland;waste;oil;lake;spring;compost;forest,12
23,535206.4,Enterococcus faecium E1162,Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
24,537973.8,Lactobacillus paracasei subsp. paracasei 8700:2,Lactobacillus,paracasei,Lactobacillus paracasei,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
25,561276.4,Streptococcus pneumoniae ATCC 700669,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
26,451755.5,Clostridium perfringens E str. JGS1987,Clostridium,perfringens,Clostridium perfringens,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30
27,83334.1,Escherichia coli O157:H7,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
28,375286.7,Janthinobacterium sp. Marseille,Janthinobacterium,sp.,Janthinobacterium sp.,soil;river;sea;water;coast;biofilm;air;plateau,8
29,375286.6,Janthinobacterium sp. Marseille,Janthinobacterium,sp.,Janthinobacterium sp.,soil;river;sea;water;coast;biofilm;air;plateau,8
30,526989.3,Bacillus cereus F65185,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
31,216600.3,Streptococcus pneumoniae 23F,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
32,520999.6,Providencia alcalifaciens DSM 30120,Providencia,alcalifaciens,Providencia alcalifaciens,river;sludge;soil;waste,4
33,596322.3,Streptococcus salivarius SK126,Streptococcus,salivarius,Streptococcus salivarius,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
34,864570.3,Streptococcus sp. oral taxon 071 str. 73H25AP,Streptococcus,sp.,Streptococcus sp.,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
35,525243.3,Acinetobacter sp. 6013150,Acinetobacter,sp.,Acinetobacter sp.,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28
36,216592.3,Escherichia coli 042,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
37,216592.1,Escherichia coli 042,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
38,596317.3,Staphylococcus epidermidis SK135,Staphylococcus,epidermidis,Staphylococcus epidermidis,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
39,255470.8,Dehalococcoides sp. CBDB1,Dehalococcoides,sp.,Dehalococcoides sp.,biofilm;sediment;aquifer;sludge;wetland,5
40,749525.3,Enterococcus faecium TX0133C,Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21
41,216389.5,Dehalococcoides sp. BAV1,Dehalococcoides,sp.,Dehalococcoides sp.,biofilm;sediment;aquifer;sludge;wetland,5
42,317655.17,Sphingopyxis alaskensis RB2256,Sphingopyxis,alaskensis,Sphingopyxis alaskensis,field;soil;sludge;biofilm;plateau;rhizosphere;lake;grassland;elevation,9
43,596309.3,Rhodococcus erythropolis SK121,Rhodococcus,erythropolis,Rhodococcus erythropolis,soil;sludge;compost;field;air;sea;wetland;mountain;forest;gut;river;sediment;permafrost;beer;mucus;mine;rhizosphere;aquifer;biofilter;rock;ocean,21
44,504728.4,Meiothermus ruber DSM 1279,Meiothermus,ruber,Meiothermus ruber,biofilm;soil;waste;spring;mucus,5
45,504728.5,Meiothermus ruber DSM 1279,Meiothermus,ruber,Meiothermus ruber,biofilm;soil;waste;spring;mucus,5
46,504728.6,Meiothermus ruber DSM 1279,Meiothermus,ruber,Meiothermus ruber,biofilm;soil;waste;spring;mucus,5
47,387344.13,Lactobacillus brevis ATCC 367,Lactobacillus,brevis,Lactobacillus brevis,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
48,387344.15,Lactobacillus brevis ATCC 367,Lactobacillus,brevis,Lactobacillus brevis,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
49,344601.5,Escherichia coli B171,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
50,344601.3,Escherichia coli B171,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
51,469593.3,Bacteroides sp. 3_1_40A,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8
52,684738.3,Lactococcus lactis subsp. lactis KF147,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10
53,331111.12,Escherichia coli E24377A,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
54,205922.5,Pseudomonas fluorescens Pf0-1,Pseudomonas,fluorescens,Pseudomonas fluorescens,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
55,223926.6,Vibrio parahaemolyticus RIMD 2210633,Vibrio,parahaemolyticus,Vibrio parahaemolyticus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
56,223926.1,Vibrio parahaemolyticus RIMD 2210633,Vibrio,parahaemolyticus,Vibrio parahaemolyticus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
57,50743.3,unidentified eubacterium SCB49,unidentified,eubacterium,unidentified eubacterium,sludge;lake;gut;spring;trench;ocean;water;bed;soil;sea,10
58,495036.3,Geobacillus sp. G11MC16,Geobacillus,sp.,Geobacillus sp.,soil;spring;milk;field;ocean;hotspring;oil;compost;sea;sediment;sugar;lake,12
59,471821.5,uncultured Termite group 1 bacterium phylotype Rs-D17,uncultured,Termite,uncultured Termite,gut;soil;pasture;spring;water;feces;surface;sea;forest;rhizosphere;flat;lake;prairie;river;dust;sediment;aquifer;turkey;biofilm;ocean;sludge;mountain;lagoon;basin;field;seamount;canyon;pond;canal;cave;oil;aquarium;aerosol;landfill;rock;mine;tundra;ridge;trench;compost;waste;harbor;bioreactor;marsh;air;mucus;well;oyster;leachate;bed;stream;fen;brewery;borehole;upwelling;wwtp;glacier;reservoir;chemocline;cropland;wetland;brine;mud;plateau;volcano;bog;chicken;building;clay;mound;biofilter;peatland;dairy;trough;sand;reef;foam;vinegar;tannery;milk;sewage;silage;bay;hole;food;permafrost;straw;cheese;egg;grassland;blood;bone;dolomite;travertine;ditch;estuary;faeces;beach;mouth;bank;fish;steppe;shelf;coastline;garden;fjord,106
60,656379.3,Escherichia coli FVEC1302,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
61,373153.27,Streptococcus pneumoniae D39,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
62,243261.3,Burkholderia sp. Ch1-1,Burkholderia,sp.,Burkholderia sp.,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25
63,373153.25,Streptococcus pneumonia pneumoniae D39,Streptococcus,pneumonia,Streptococcus pneumonia,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
64,525283.3,Fusobacterium nucleatum subsp. nucleatum ATCC 23726,Fusobacterium,nucleatum,Fusobacterium nucleatum,mouth;blood;air;sediment;volcano,5
65,443143.3,Geobacter sp. M18,Geobacter,sp.,Geobacter sp.,pasture;harbor;rhizosphere;soil,4
66,411486.3,Clostridium sp. M62/1,Clostridium,sp.,Clostridium sp.,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30
67,527031.3,Bacillus thuringiensis serovar berliner ATCC 10792,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
68,166314.3,Synechococcus sp. WH 8109,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4
69,247639.3,marine gamma proteobacterium HTCC2080,marine,gamma,marine gamma,surface;ocean;sea;water;biofilm;stream;flat;sediment;lagoon;farm;mucus;bay,12
70,520448.3,Brucella sp. NVSL 07-0026,Brucella,sp.,Brucella sp.,sludge;soil,2
71,405566.3,Lactobacillus helveticus DPC 4571,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
72,405566.6,Lactobacillus helveticus DPC 4571,Lactobacillus,helveticus,Lactobacillus helveticus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
73,419109.14,Vibrio parahaemolyticus AQ3810,Vibrio,parahaemolyticus,Vibrio parahaemolyticus,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
74,585158.3,Staphylococcus aureus subsp. aureus M876,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
75,306323.3,Streptococcus thermophilus bacteriophage 2972,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
76,158879.1,Staphylococcus aureus subsp. aureus N315,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
77,525381.4,Streptococcus pneumoniae TCH8431/19A,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
78,525381.3,Streptococcus pneumoniae TCH8431/19A,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
79,525361.3,Lactobacillus rhamnosus LMS2-1,Lactobacillus,rhamnosus,Lactobacillus rhamnosus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
80,469608.3,Klebsiella sp. 1_1_55,Klebsiella,sp.,Klebsiella sp.,soil;sludge;gut;sediment;stream;river;faeces;rhizosphere;cave;mud;biofilm;must;leachate;water,14
81,548470.3,Staphylococcus aureus subsp. aureus MN8,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
82,596312.3,Micrococcus luteus SK58,Micrococcus,luteus,Micrococcus luteus,soil;sediment;valley;lake;permafrost;rock;stream;sea;gut;air;water;spring;dust;wetland;surface;estuary,16
83,563194.3,Pediococcus acidilactici 7_4,Pediococcus,acidilactici,Pediococcus acidilactici,silage;meat;food;sea;beer;cheese,6
84,311424.5,Dehalococcoides sp. VS,Dehalococcoides,sp.,Dehalococcoides sp.,biofilm;sediment;aquifer;sludge;wetland,5
85,345072.3,Vibrio cholerae MO10,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18
86,419610.1,Methylobacterium extorquens PA1,Methylobacterium,extorquens,Methylobacterium extorquens,food;mine;water;air;lake;spring;dust;wetland;sludge;soil;cave;mouth;gut,13
87,272622.8,Lactococcus lactis subsp. cremoris SK11,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10
88,405955.13,Escherichia coli APEC O1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
89,574093.3,Streptococcus pneumoniae AP200,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
90,487796.3,Flavobacteria bacterium MS024-2A,Flavobacteria,bacterium,Flavobacteria bacterium,water;soil;lake;sea;straw;rhizosphere;sediment;field;ocean;lagoon;surface;glacier;estuary;marsh;mouth,15
91,486621.3,Bacillus anthracis str. A0442,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
92,444448.5,Escherichia coli O157:H7 str. EC4045,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
93,450394.6,Staphylococcus aureus subsp. aureus USA300_TCH959,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
94,563037.3,Streptococcus sp. M143,Streptococcus,sp.,Streptococcus sp.,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16
95,196162.6,Nocardioides sp. JS614,Nocardioides,sp.,Nocardioides sp.,water;rhizosphere;field;permafrost;sediment;soil;river;aquifer;plateau;sewage,10
96,331104.5,Blattabacterium sp. (Blattella germanica) str. Bge,Blattabacterium,sp.,Blattabacterium sp.,coast,1
97,692420.6,Bacillus amyloliquefaciens DSM7,Bacillus,amyloliquefaciens,Bacillus amyloliquefaciens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
98,553973.6,Clostridium hylemonae DSM 15053,Clostridium,hylemonae,Clostridium hylemonae,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30
99,405416.6,Acinetobacter baumannii ACICU,Acinetobacter,baumannii,Acinetobacter baumannii,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28
100,451707.4,Bacillus cereus NVH0597-99,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
101,526993.3,Bacillus cereus AH1272,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
102,103690.1,Nostoc sp. PCC 7120,Nostoc,sp.,Nostoc sp.,waste;forest;sandstone;field;pond;soil;clay;lake;borehole;sediment,10
103,393133.3,Listeria monocytogenes 10403S,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5
104,290398.11,Chromohalobacter salexigens DSM 3043,Chromohalobacter,salexigens,Chromohalobacter salexigens,sand;ocean;lake;fish;sea;rock;wood;sediment;field;river;water;volcano;basin,13
105,220664.5,Pseudomonas fluorescens Pf-5,Pseudomonas,fluorescens,Pseudomonas fluorescens,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
106,220664.3,Pseudomonas fluorescens Pf-5,Pseudomonas,fluorescens,Pseudomonas fluorescens,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
107,76869.3,Pseudomonas putida GB-1,Pseudomonas,putida,Pseudomonas putida,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
108,76869.5,Pseudomonas putida GB-1,Pseudomonas,putida,Pseudomonas putida,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58
109,349123.6,Lactobacillus reuteri 100-23,Lactobacillus,reuteri,Lactobacillus reuteri,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25
110,316056.14,Rhodopseudomonas palustris BisB18,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7
111,316056.16,Rhodopseudomonas palustris BisB18,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7
112,367830.3,Staphylococcus aureus subsp. aureus USA300,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35
113,527026.3,Bacillus thuringiensis serovar sotto str. T04001,Bacillus,thuringiensis,Bacillus thuringiensis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
114,260799.1,Bacillus anthracis str. Sterne,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74
115,340186.3,Escherichia coli E110019,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
116,340186.5,Escherichia coli E110019,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13
