id,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,evenness,celaantal,gini_thas,gini_wittebolle,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,count,pathogen
27,176470.5882,1764.705882,1764.705882,1764.705882,1764.705882,1764.705882,882.3529412,882.3529412,1764.705882,882.3529412,0.175143767,189705.8824,0.762367865,0.838604651,176.4705882,176.4705882,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,88.23529412,176.4705882,88.23529412,1.00E+06,10000,10000,10000,10000,10000,10000,10000,10000,10000,15,LMG7866
28,1764.705882,1764.705882,882.3529412,1764.705882,1764.705882,176470.5882,882.3529412,1764.705882,1764.705882,882.3529412,0.175143767,189705.8824,0.762367865,0.838604651,176.4705882,176.4705882,88.23529412,176.4705882,176.4705882,176.4705882,88.23529412,176.4705882,176.4705882,88.23529412,10000,10000,10000,10000,10000,1.00E+06,10000,10000,10000,10000,12,LMG7866
29,1250,1250,12500,1250,1250,1250,2500,1250,250000,1250,0.190635626,273750,0.771689498,0.848858447,125,125,125,125,125,125,250,125,250,125,10000,10000,1.00E+05,10000,10000,10000,10000,10000,1.00E+06,10000,+,LMG7866
30,1250,12500,1250,250000,1250,2500,1250,1250,1250,1250,0.190635626,273750,0.771689498,0.848858447,125,125,125,250,125,250,125,125,125,125,10000,1.00E+05,10000,1.00E+06,10000,10000,10000,10000,10000,10000,6,LMG7866
31,1153.846154,230769.2308,1153.846154,11538.46154,2307.692308,1153.846154,2307.692308,1153.846154,1153.846154,1153.846154,0.199649412,253846.1538,0.769421488,0.846363636,115.3846154,230.7692308,115.3846154,115.3846154,230.7692308,115.3846154,230.7692308,115.3846154,115.3846154,115.3846154,10000,1.00E+06,10000,1.00E+05,10000,10000,10000,10000,10000,10000,14,LMG7866
32,1153.846154,1153.846154,11538.46154,2307.692308,1153.846154,230769.2308,1153.846154,2307.692308,1153.846154,1153.846154,0.199649412,253846.1538,0.769421488,0.846363636,115.3846154,115.3846154,115.3846154,230.7692308,115.3846154,230.7692308,115.3846154,230.7692308,115.3846154,115.3846154,10000,10000,1.00E+05,10000,10000,1.00E+06,10000,10000,10000,10000,10,LMG7866
33,11538.46154,230769.2308,2307.692308,1153.846154,1153.846154,2307.692308,1153.846154,1153.846154,1153.846154,1153.846154,0.199649412,253846.1538,0.769421488,0.846363636,115.3846154,230.7692308,230.7692308,115.3846154,115.3846154,230.7692308,115.3846154,115.3846154,115.3846154,115.3846154,1.00E+05,1.00E+06,10000,10000,10000,10000,10000,10000,10000,10000,6,LMG7866
34,2142.857143,214285.7143,1071.428571,1071.428571,1071.428571,1071.428571,2142.857143,2142.857143,10714.28571,1071.428571,0.208590558,236785.7143,0.766351296,0.842986425,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,10000,1.00E+06,10000,10000,10000,10000,10000,10000,1.00E+05,10000,9,LMG7866
35,2142.857143,1071.428571,1071.428571,2142.857143,1071.428571,214285.7143,2142.857143,1071.428571,1071.428571,10714.28571,0.208590558,236785.7143,0.766351296,0.842986425,214.2857143,107.1428571,107.1428571,214.2857143,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,10000,10000,10000,10000,10000,1.00E+06,10000,10000,10000,1.00E+05,6,LMG7866
36,10714.28571,2142.857143,2142.857143,1071.428571,1071.428571,1071.428571,214285.7143,2142.857143,1071.428571,1071.428571,0.208590558,236785.7143,0.766351296,0.842986425,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,1.00E+05,10000,10000,10000,10000,10000,1.00E+06,10000,10000,10000,22,LMG7866
37,10714.28571,1071.428571,2142.857143,214285.7143,1071.428571,2142.857143,1071.428571,1071.428571,1071.428571,2142.857143,0.208590558,236785.7143,0.766351296,0.842986425,107.1428571,107.1428571,214.2857143,214.2857143,107.1428571,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,1.00E+05,10000,10000,1.00E+06,10000,10000,10000,10000,10000,10000,+,LMG7866
38,1071.428571,2142.857143,2142.857143,1071.428571,214285.7143,2142.857143,1071.428571,1071.428571,1071.428571,10714.28571,0.208590558,236785.7143,0.766351296,0.842986425,107.1428571,214.2857143,214.2857143,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,107.1428571,10000,10000,10000,10000,1.00E+06,10000,10000,10000,10000,1.00E+05,22,LMG7866
39,2.00E+05,1000,1000,2000,2000,1000,2000,1000,10000,2000,0.217460006,222000,0.762489762,0.838738739,200,100,100,200,200,100,200,100,100,200,1.00E+06,10000,10000,10000,10000,10000,10000,10000,1.00E+05,10000,10,LMG7866
40,1000,10000,1000,1000,2000,1000,2.00E+05,2000,2000,2000,0.217460006,222000,0.762489762,0.838738739,100,100,100,100,200,100,200,200,200,200,10000,1.00E+05,10000,10000,10000,10000,1.00E+06,10000,10000,10000,22,LMG7866
41,10714.28571,21428.57143,107142.8571,10714.28571,10714.28571,214285.7143,2142.857143,214285.7143,1071.428571,1071428.571,0.50151617,1663928.571,0.679447404,0.747392144,107.1428571,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,214.2857143,214.2857143,107.1428571,107.1428571,1.00E+05,1.00E+05,1.00E+06,1.00E+05,1.00E+05,1.00E+06,10000,1.00E+06,10000,1.00E+07,7,LMG7866
42,1071.428571,214285.7143,2142.857143,1071428.571,1071.428571,1071.428571,10714.28571,214285.7143,21428.57143,1071428.571,0.529400543,2608928.571,0.656449505,0.722094456,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,107.1428571,214.2857143,214.2857143,107.1428571,10000,1.00E+06,10000,1.00E+07,10000,10000,1.00E+05,1.00E+06,1.00E+05,1.00E+07,9,LMG7866
43,1250000,12500,1250,25000,125000,1250,1250,125000,2500,1250000,0.469356874,2793750,0.682652024,0.750917226,125,125,125,250,125,125,125,125,250,125,1.00E+07,1.00E+05,10000,1.00E+05,1.00E+06,10000,10000,1.00E+06,10000,1.00E+07,4,LMG7866
44,1363.636364,1363.636364,13636.36364,136363.6364,272727.2727,13636.36364,1363.636364,1363636.364,1363636.364,1363.636364,0.491792923,3169090.909,0.675794085,0.743373494,136.3636364,136.3636364,136.3636364,136.3636364,272.7272727,136.3636364,136.3636364,136.3636364,136.3636364,136.3636364,10000,10000,1.00E+05,1.00E+06,1.00E+06,1.00E+05,10000,1.00E+07,1.00E+07,10000,9,LMG7866
45,1250,1250,125000,125000,125000,125000,2500,1250000,2500,125000,0.520982927,1882500,0.631896656,0.695086321,125,125,125,125,125,125,250,125,250,125,10000,10000,1.00E+06,1.00E+06,1.00E+06,1.00E+06,10000,1.00E+07,10000,1.00E+06,9,LMG7866
46,214285.7143,214285.7143,1071.428571,214285.7143,107142.8571,1071.428571,1071.428571,2142.857143,1071.428571,1071428.571,0.546621432,1827857.143,0.643397634,0.707737397,214.2857143,214.2857143,107.1428571,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,107.1428571,107.1428571,1.00E+06,1.00E+06,10000,1.00E+06,1.00E+06,10000,10000,10000,10000,1.00E+07,16,LMG7866
47,1875,18750,937.5,937500,93750,937500,18750,18750,187500,18750,0.538311429,2234062.5,0.652996605,0.718296265,187.5,187.5,93.75,93.75,93.75,93.75,187.5,187.5,187.5,187.5,10000,1.00E+05,10000,1.00E+07,1.00E+06,1.00E+07,1.00E+05,1.00E+05,1.00E+06,1.00E+05,4,LMG7866
48,214285.7143,107142.8571,2142.857143,2142.857143,107142.8571,10714.28571,107142.8571,2142.857143,1071.428571,1071428.571,0.496732332,1625357.143,0.67423743,0.741661173,214.2857143,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,107.1428571,107.1428571,1.00E+06,1.00E+06,10000,10000,1.00E+06,1.00E+05,1.00E+06,10000,10000,1.00E+07,2,LMG7866
49,1875,1875,18750,9375,187500,93750,18750,18750,937500,93750,0.489072844,1381875,0.682003207,0.750203528,187.5,187.5,187.5,93.75,187.5,93.75,187.5,187.5,93.75,93.75,10000,10000,1.00E+05,1.00E+05,1.00E+06,1.00E+06,1.00E+05,1.00E+05,1.00E+07,1.00E+06,9,LMG7866
50,1000,1.00E+05,1.00E+06,20000,2.00E+05,1.00E+05,20000,2000,2000,1000,0.453770424,1446000,0.702124984,0.772337483,100,100,100,200,200,100,200,200,200,100,10000,1.00E+06,1.00E+07,1.00E+05,1.00E+06,1.00E+06,1.00E+05,10000,10000,10000,8,LMG7866
51,1875,187500,1875,18750,9375,187500,937500,18750,9375,93750,0.512870177,1466250,0.673564287,0.740920716,187.5,187.5,187.5,187.5,93.75,187.5,93.75,187.5,93.75,93.75,10000,1.00E+06,10000,1.00E+05,1.00E+05,1.00E+06,1.00E+07,1.00E+05,1.00E+05,1.00E+06,1,LMG7866
52,2142.857143,214285.7143,1071428.571,2142.857143,10714.28571,107142.8571,107142.8571,21428.57143,1071.428571,10714.28571,0.455763543,1548214.286,0.701289714,0.771418685,214.2857143,214.2857143,107.1428571,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,107.1428571,107.1428571,10000,1.00E+06,1.00E+07,10000,1.00E+05,1.00E+06,1.00E+06,1.00E+05,10000,1.00E+05,6,LMG7866
53,1666.666667,16666.66667,166666.6667,16666.66667,16666.66667,1666.666667,1666.666667,8333.333333,833.3333333,16666.66667,0.533044063,247500,0.633914907,0.697306397,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,83.33333333,83.33333333,166.6666667,10000,1.00E+05,1.00E+06,1.00E+05,1.00E+05,10000,10000,1.00E+05,10000,1.00E+05,4,LMG7866
54,937.5,9375,93750,18750,187500,1875,1875,1875,1875,937.5,0.476670567,318750,0.694652406,0.764117647,93.75,93.75,93.75,187.5,187.5,187.5,187.5,187.5,187.5,93.75,10000,1.00E+05,1.00E+06,1.00E+05,1.00E+06,10000,10000,10000,10000,10000,17,LMG7866
55,2000,1000,2000,1.00E+05,1000,10000,2.00E+05,10000,20000,2000,0.507002293,348000,0.68077325,0.748850575,200,100,200,100,100,100,200,100,200,200,10000,10000,10000,1.00E+06,10000,1.00E+05,1.00E+06,1.00E+05,1.00E+05,10000,24,LMG7866
56,1071.428571,1071.428571,107142.8571,10714.28571,2142.857143,10714.28571,2142.857143,21428.57143,214285.7143,10714.28571,0.536195169,381428.5714,0.663432074,0.729775281,107.1428571,107.1428571,107.1428571,107.1428571,214.2857143,107.1428571,214.2857143,214.2857143,214.2857143,107.1428571,10000,10000,1.00E+06,1.00E+05,10000,1.00E+05,10000,1.00E+05,1.00E+06,1.00E+05,5,LMG7866
57,1764.705882,1764.705882,1764.705882,1764.705882,176470.5882,88235.29412,176470.5882,8823.529412,1764.705882,882.3529412,0.541363063,459705.8824,0.64404118,0.708445298,176.4705882,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,176.4705882,88.23529412,176.4705882,88.23529412,10000,10000,10000,10000,1.00E+06,1.00E+06,1.00E+06,1.00E+05,10000,10000,8,LMG7866
58,1764.705882,17647.05882,17647.05882,1764.705882,88235.29412,882.3529412,176470.5882,1764.705882,882.3529412,1764.705882,0.502195362,308823.5294,0.682597403,0.750857143,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,88.23529412,176.4705882,176.4705882,88.23529412,176.4705882,10000,1.00E+05,1.00E+05,10000,1.00E+06,10000,1.00E+06,10000,10000,10000,17,LMG7866
59,2000,2.00E+05,1000,1000,20000,2000,1.00E+05,2000,1000,10000,0.471105955,339000,0.698042371,0.767846608,200,200,100,100,200,200,100,200,100,100,10000,1.00E+06,10000,10000,1.00E+05,10000,1.00E+06,10000,10000,1.00E+05,16,LMG7866
60,8823.529412,17647.05882,1764.705882,17647.05882,176470.5882,88235.29412,1764.705882,1764.705882,1764.705882,882.3529412,0.536555621,316764.7059,0.665738162,0.732311978,88.23529412,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,176.4705882,176.4705882,176.4705882,88.23529412,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+06,1.00E+06,10000,10000,10000,10000,13,LMG7866
61,1.00E+05,1.00E+05,2.00E+05,2.00E+05,1.00E+05,2.00E+05,2.00E+05,1.00E+06,2.00E+05,1.00E+05,0.83811541,2400000,0.363636364,0.4,100,100,200,200,100,200,200,100,200,100,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,1.00E+06,1.00E+06,14,LMG7866
62,2.00E+05,1.00E+05,1.00E+05,2.00E+05,1.00E+05,1.00E+05,2.00E+05,2.00E+05,2.00E+05,1.00E+06,0.83811541,2400000,0.363636364,0.4,200,100,100,200,100,100,200,200,200,100,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,2,LMG7866
63,17647.05882,882352.9412,176470.5882,176470.5882,176470.5882,176470.5882,176470.5882,88235.29412,176470.5882,88235.29412,0.827097765,2135294.118,0.376408715,0.414049587,176.4705882,88.23529412,176.4705882,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,176.4705882,88.23529412,1.00E+05,1.00E+07,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,2,LMG7866
64,176470.5882,176470.5882,88235.29412,882352.9412,176470.5882,88235.29412,176470.5882,17647.05882,176470.5882,176470.5882,0.827097765,2135294.118,0.376408715,0.414049587,176.4705882,176.4705882,88.23529412,88.23529412,176.4705882,88.23529412,176.4705882,176.4705882,176.4705882,176.4705882,1.00E+06,1.00E+06,1.00E+06,1.00E+07,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1.00E+06,0,LMG7866
65,214285.7143,107142.8571,107142.8571,214285.7143,107142.8571,107142.8571,1071428.571,214285.7143,214285.7143,107142.8571,0.822239142,2464285.714,0.383399209,0.42173913,214.2857143,107.1428571,107.1428571,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,214.2857143,107.1428571,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,1.00E+06,1.00E+06,1.00E+06,3,LMG7866
66,157894.7368,157894.7368,157894.7368,157894.7368,15789.47368,789473.6842,157894.7368,157894.7368,15789.47368,157894.7368,0.816290157,1926315.789,0.375558867,0.413114754,157.8947368,157.8947368,157.8947368,157.8947368,157.8947368,78.94736842,157.8947368,157.8947368,157.8947368,157.8947368,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+07,1.00E+06,1.00E+06,1.00E+05,1.00E+06,0,LMG7866
67,187500,93750,93750,187500,187500,937.5,187500,937500,187500,187500,0.814279709,2250937.5,0.385861951,0.424448147,187.5,93.75,93.75,187.5,187.5,93.75,187.5,93.75,187.5,187.5,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,10000,1.00E+06,1.00E+07,1.00E+06,1.00E+06,1,LMG7866
68,93750,937500,187500,187500,187500,93750,187500,187500,937.5,187500,0.814279709,2250937.5,0.385861951,0.424448147,93.75,93.75,187.5,187.5,187.5,93.75,187.5,187.5,93.75,187.5,1.00E+06,1.00E+07,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,10000,1.00E+06,5,LMG7866
69,187500,937500,187500,93750,937.5,187500,187500,93750,187500,187500,0.814279709,2250937.5,0.385861951,0.424448147,187.5,93.75,187.5,93.75,93.75,187.5,187.5,93.75,187.5,187.5,1.00E+06,1.00E+07,1.00E+06,1.00E+06,10000,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,0,LMG7866
70,18750,93750,187500,187500,187500,187500,187500,93750,937500,93750,0.810724797,2175000,0.404388715,0.444827586,187.5,93.75,187.5,187.5,187.5,187.5,187.5,93.75,93.75,93.75,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,1.00E+06,6,LMG7866
71,187500,187500,187500,187500,937500,187500,18750,93750,93750,93750,0.810724797,2175000,0.404388715,0.444827586,187.5,187.5,187.5,187.5,93.75,187.5,187.5,93.75,93.75,93.75,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,1.00E+06,1.00E+05,1.00E+06,1.00E+06,1.00E+06,0,LMG7866
72,187500,93750,187500,18750,187500,937500,187500,93750,187500,93750,0.810724797,2175000,0.404388715,0.444827586,187.5,93.75,187.5,187.5,187.5,93.75,187.5,93.75,187.5,93.75,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1.00E+07,1.00E+06,1.00E+06,1.00E+06,1.00E+06,0,LMG7866
73,937500,187500,93750,187500,93750,93750,18750,187500,187500,187500,0.810724797,2175000,0.404388715,0.444827586,93.75,187.5,93.75,187.5,93.75,93.75,187.5,187.5,187.5,187.5,1.00E+07,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1,LMG7866
74,93750,93750,187500,187500,187500,187500,187500,93750,937500,18750,0.810724797,2175000,0.404388715,0.444827586,93.75,93.75,187.5,187.5,187.5,187.5,187.5,93.75,93.75,187.5,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,1.00E+05,5,LMG7866
75,18750,187500,187500,93750,187500,187500,93750,93750,187500,937500,0.810724797,2175000,0.404388715,0.444827586,187.5,187.5,187.5,93.75,187.5,187.5,93.75,93.75,187.5,93.75,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+07,7,LMG7866
76,166666.6667,833333.3333,166666.6667,166666.6667,16666.66667,166666.6667,166666.6667,166666.6667,8333.333333,166666.6667,0.810518786,2025000,0.38047138,0.418518519,166.6666667,83.33333333,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,83.33333333,166.6666667,1.00E+06,1.00E+07,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1,LMG7866
77,157894.7368,157894.7368,157894.7368,78947.36842,157894.7368,157894.7368,157894.7368,157894.7368,157894.7368,157894.7368,0.993567289,1500000,0.043062201,0.047368421,157.8947368,157.8947368,157.8947368,78.94736842,157.8947368,157.8947368,157.8947368,157.8947368,157.8947368,157.8947368,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,0,LMG7866
78,166666.6667,166666.6667,83333.33333,166666.6667,166666.6667,166666.6667,166666.6667,166666.6667,83333.33333,16666.66667,0.957994895,1350000,0.158249158,0.174074074,166.6666667,166.6666667,83.33333333,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,83.33333333,166.6666667,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,2,LMG7866
79,83333.33333,166666.6667,166666.6667,166666.6667,166666.6667,83333.33333,166666.6667,166666.6667,166666.6667,16666.66667,0.957994895,1350000,0.158249158,0.174074074,83.33333333,166.6666667,166.6666667,166.6666667,166.6666667,83.33333333,166.6666667,166.6666667,166.6666667,166.6666667,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,6,LMG7866
80,115384.6154,230769.2308,115384.6154,115384.6154,230769.2308,115384.6154,115384.6154,115384.6154,115384.6154,23076.92308,0.954188917,1292307.692,0.188311688,0.207142857,115.3846154,230.7692308,115.3846154,115.3846154,230.7692308,115.3846154,115.3846154,115.3846154,115.3846154,230.7692308,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,3,LMG7866
81,107142.8571,107142.8571,214285.7143,107142.8571,21428.57143,214285.7143,107142.8571,214285.7143,107142.8571,107142.8571,0.949770816,1307142.857,0.210134128,0.231147541,107.1428571,107.1428571,214.2857143,107.1428571,214.2857143,214.2857143,107.1428571,214.2857143,107.1428571,107.1428571,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,4,LMG7866
82,214285.7143,214285.7143,107142.8571,107142.8571,107142.8571,21428.57143,107142.8571,107142.8571,214285.7143,107142.8571,0.949770816,1307142.857,0.210134128,0.231147541,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,107.1428571,107.1428571,214.2857143,107.1428571,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1.00E+06,2,LMG7866
83,166666.6667,166666.6667,166666.6667,166666.6667,833.3333333,166666.6667,166666.6667,166666.6667,83333.33333,166666.6667,0.948724306,1417500,0.133130244,0.146443269,166.6666667,166.6666667,166.6666667,166.6666667,83.33333333,166.6666667,166.6666667,166.6666667,83.33333333,166.6666667,1.00E+06,1.00E+06,1.00E+06,1.00E+06,10000,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,2,LMG7866
84,20000,1.00E+05,2.00E+05,1.00E+05,1.00E+05,2.00E+05,1.00E+05,1.00E+05,2.00E+05,2.00E+05,0.948721964,1320000,0.214876033,0.236363636,200,100,200,100,100,200,100,100,200,200,1.00E+05,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,1.00E+06,2,LMG7866
85,20000,10000,20000,10000,10000,20000,20000,20000,10000,10000,0.975404595,150000,0.151515152,0.166666667,200,100,200,100,100,200,200,200,100,100,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,7,LMG7866
86,8333.333333,16666.66667,16666.66667,16666.66667,16666.66667,16666.66667,16666.66667,16666.66667,1666.666667,8333.333333,0.957994895,135000,0.158249158,0.174074074,83.33333333,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,83.33333333,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,17,LMG7866
87,17647.05882,17647.05882,17647.05882,17647.05882,8823.529412,1764.705882,8823.529412,17647.05882,17647.05882,8823.529412,0.953385302,134117.6471,0.186602871,0.205263158,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,176.4705882,88.23529412,176.4705882,176.4705882,88.23529412,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,7,LMG7866
88,18750,18750,18750,1875,18750,18750,9375,9375,9375,9375,0.950140038,133125,0.206145967,0.226760563,187.5,187.5,187.5,187.5,187.5,187.5,93.75,93.75,93.75,93.75,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,3,LMG7866
89,1875,18750,9375,18750,9375,9375,18750,18750,9375,18750,0.950140038,133125,0.206145967,0.226760563,187.5,187.5,93.75,187.5,93.75,93.75,187.5,187.5,93.75,187.5,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,5,LMG7866
90,10000,10000,20000,20000,10000,20000,2000,20000,10000,10000,0.948721964,132000,0.214876033,0.236363636,100,100,200,200,100,200,200,200,100,100,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,5,LMG7866
91,12500,12500,12500,12500,1250,12500,12500,2500,25000,12500,0.929529616,116250,0.221896383,0.244086022,125,125,125,125,125,125,125,250,250,125,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,4,LMG7866
92,12500,12500,12500,2500,12500,12500,12500,1250,25000,12500,0.929529616,116250,0.221896383,0.244086022,125,125,125,250,125,125,125,125,250,125,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,5,LMG7866
93,10714.28571,21428.57143,10714.28571,10714.28571,2142.857143,10714.28571,10714.28571,21428.57143,10714.28571,2142.857143,0.928136033,111428.5714,0.251748252,0.276923077,107.1428571,214.2857143,107.1428571,107.1428571,214.2857143,107.1428571,107.1428571,214.2857143,107.1428571,214.2857143,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,20,LMG7866
94,10714.28571,2142.857143,2142.857143,10714.28571,10714.28571,10714.28571,21428.57143,10714.28571,21428.57143,10714.28571,0.928136033,111428.5714,0.251748252,0.276923077,107.1428571,214.2857143,214.2857143,107.1428571,107.1428571,107.1428571,214.2857143,107.1428571,214.2857143,107.1428571,1.00E+05,10000,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,2,LMG7866
95,10714.28571,10714.28571,2142.857143,2142.857143,21428.57143,10714.28571,21428.57143,10714.28571,10714.28571,10714.28571,0.928136033,111428.5714,0.251748252,0.276923077,107.1428571,107.1428571,214.2857143,214.2857143,214.2857143,107.1428571,214.2857143,107.1428571,107.1428571,107.1428571,1.00E+05,1.00E+05,10000,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,4,LMG7866
96,8333.333333,8333.333333,16666.66667,16666.66667,1666.666667,16666.66667,16666.66667,16666.66667,1666.666667,16666.66667,0.926919996,120000,0.232323232,0.255555556,83.33333333,83.33333333,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,166.6666667,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1,LMG7866
97,1764.705882,8823.529412,17647.05882,8823.529412,17647.05882,17647.05882,8823.529412,17647.05882,17647.05882,1764.705882,0.923320324,118235.2941,0.256445047,0.282089552,176.4705882,88.23529412,176.4705882,88.23529412,176.4705882,176.4705882,88.23529412,176.4705882,176.4705882,176.4705882,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,10000,10,LMG7866
98,1764.705882,17647.05882,1764.705882,17647.05882,8823.529412,17647.05882,17647.05882,8823.529412,17647.05882,8823.529412,0.923320324,118235.2941,0.256445047,0.282089552,176.4705882,176.4705882,176.4705882,176.4705882,88.23529412,176.4705882,176.4705882,88.23529412,176.4705882,88.23529412,10000,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,13,LMG7866
99,9375,9375,1875,18750,18750,9375,1875,18750,9375,18750,0.921756204,116250,0.269794721,0.296774194,93.75,93.75,187.5,187.5,187.5,93.75,187.5,187.5,93.75,187.5,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,22,LMG7866
100,9375,1875,18750,9375,1875,9375,9375,18750,18750,18750,0.921756204,116250,0.269794721,0.296774194,93.75,187.5,187.5,93.75,187.5,93.75,93.75,187.5,187.5,187.5,1.00E+05,10000,1.00E+05,1.00E+05,10000,1.00E+05,1.00E+05,1.00E+05,1.00E+05,1.00E+05,8,LMG7866
