code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name
404589.4,Anaeromyxobacter sp. Fw109-5,Anaeromyxobacter,sp.,Anaeromyxobacter sp.,harbor;soil;garden,3,404589.4.txt
216595.4,Pseudomonas fluorescens SBW25,Pseudomonas,fluorescens,Pseudomonas fluorescens,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,216595.4.txt
300852.9,Thermus thermophilus HB8,Thermus,thermophilus,Thermus thermophilus,spring;compost;hotspring;soil;surface;ocean;water;field,8,300852.9.txt
300852.3,Thermus thermophilus HB8,Thermus,thermophilus,Thermus thermophilus,spring;compost;hotspring;soil;surface;ocean;water;field,8,300852.3.txt
635013.3,Thermincola sp. JR,Thermincola,sp.,Thermincola sp.,harbor,1,635013.3.txt
518766.7,Rhodothermus marinus DSM 4252,Rhodothermus,marinus,Rhodothermus marinus,ocean;water,2,518766.7.txt
518766.5,Rhodothermus marinus DSM 4252,Rhodothermus,marinus,Rhodothermus marinus,ocean;water,2,518766.5.txt
297246.3,Legionella pneumophila str. Paris,Legionella,pneumophila,Legionella pneumophila,water;well;soil;surface;biofilm,5,297246.3.txt
314271.5,Rhodobacterales bacterium HTCC2654,Rhodobacterales,bacterium,Rhodobacterales bacterium,spring;silage,2,314271.5.txt
314271.3,Rhodobacterales bacterium HTCC2654,Rhodobacterales,bacterium,Rhodobacterales bacterium,spring;silage,2,314271.3.txt
349968.3,Yersinia bercovieri ATCC 43970,Yersinia,bercovieri,Yersinia bercovieri,surface;river;soil;faeces;sludge,5,349968.3.txt
309798.3,Coprothermobacter proteolyticus DSM 5265,Coprothermobacter,proteolyticus,Coprothermobacter proteolyticus,sludge;silage;field,3,309798.3.txt
349968.5,Yersinia bercovieri ATCC 43970,Yersinia,bercovieri,Yersinia bercovieri,surface;river;soil;faeces;sludge,5,349968.5.txt
314315.12,Lactobacillus sakei subsp. sakei 23K,Lactobacillus,sakei,Lactobacillus sakei,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,314315.12.txt
335543.6,Syntrophobacter fumaroxidans MPOB,Syntrophobacter,fumaroxidans,Syntrophobacter fumaroxidans,beer,1,335543.6.txt
489653.3,Neisseria lactamica 020-06,Neisseria,lactamica,Neisseria lactamica,water;biofilm;air;mouth,4,489653.3.txt
592014.3,Acinetobacter sp. 6013113,Acinetobacter,sp.,Acinetobacter sp.,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28,592014.3.txt
335543.9,Syntrophobacter fumaroxidans MPOB,Syntrophobacter,fumaroxidans,Syntrophobacter fumaroxidans,beer,1,335543.9.txt
470145.6,Bacteroides coprocola DSM 17136,Bacteroides,coprocola,Bacteroides coprocola,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,470145.6.txt
525369.4,Proteus mirabilis ATCC 29906,Proteus,mirabilis,Proteus mirabilis,soil;sea,2,525369.4.txt
391596.3,Pedobacter sp. BAL39,Pedobacter,sp.,Pedobacter sp.,soil;rivulet;sea;glacier;sediment;dust;forest;mountain;rhizosphere;milk;wetland;wwtp;field;pond;water;plateau,16,391596.3.txt
653045.3,Streptomyces violaceusniger Tu 4113,Streptomyces,violaceusniger,Streptomyces violaceusniger,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,653045.3.txt
377431.3,Chlorobium ferrooxidans DSM 13031,Chlorobium,ferrooxidans,Chlorobium ferrooxidans,surface;lake;sea;water,4,377431.3.txt
237727.3,Erythrobacter sp. NAP1,Erythrobacter,sp.,Erythrobacter sp.,biofilm;spring;sea;sediment;lake;soil,6,237727.3.txt
443906.9,Clavibacter michiganensis subsp. michiganensis NCPPB 382,Clavibacter,michiganensis,Clavibacter michiganensis,plateau;lake;ocean;soil;dust,5,443906.9.txt
500637.6,Providencia rustigianii DSM 4541,Providencia,rustigianii,Providencia rustigianii,river;sludge;soil;waste,4,500637.6.txt
439292.5,Bacillus selenitireducens MLS10,Bacillus,selenitireducens,Bacillus selenitireducens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,439292.5.txt
439292.4,Bacillus selenitireducens MLS10,Bacillus,selenitireducens,Bacillus selenitireducens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,439292.4.txt
586220.3,Leuconostoc mesenteroides subsp. cremoris ATCC 19254,Leuconostoc,mesenteroides,Leuconostoc mesenteroides,water;cheese;milk;fruit;must;food;farm,7,586220.3.txt
575605.3,Lactobacillus jensenii 115-3-CHN,Lactobacillus,jensenii,Lactobacillus jensenii,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,575605.3.txt
416870.7,Lactococcus lactis subsp. cremoris MG1363,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10,416870.7.txt
416870.9,Lactococcus lactis subsp. cremoris MG1363,Lactococcus,lactis,Lactococcus lactis,milk;biofilm;food;air;mucus;gut;cheese;meat;marsh;foam,10,416870.9.txt
267608.8,Ralstonia solanacearum GMI1000,Ralstonia,solanacearum,Ralstonia solanacearum,sludge;lake;water;soil;field;sediment;air;aquifer;compost,9,267608.8.txt
565662.4,Enterococcus faecium Com12,Enterococcus,faecium,Enterococcus faecium,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565662.4.txt
267608.1,Ralstonia solanacearum GMI1000,Ralstonia,solanacearum,Ralstonia solanacearum,sludge;lake;water;soil;field;sediment;air;aquifer;compost,9,267608.1.txt
401650.3,Listeria monocytogenes Aureli 1997,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,401650.3.txt
155864.8,Escherichia coli O157:H7 EDL933,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,155864.8.txt
380394.4,Acidithiobacillus ferrooxidans ATCC 53993,Acidithiobacillus,ferrooxidans,Acidithiobacillus ferrooxidans,mine;waste;spring;ocean,4,380394.4.txt
155864.1,Escherichia coli O157:H7 EDL933,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,155864.1.txt
167546.3,Prochlorococcus marinus str. MIT 9301,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,167546.3.txt
167546.4,Prochlorococcus marinus str. MIT 9301,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,167546.4.txt
548478.3,Corynebacterium glucuronolyticum ATCC 51866,Corynebacterium,glucuronolyticum,Corynebacterium glucuronolyticum,foam;urine;sewage;blood;surface;river;compost;feces;air;landfill;biofilm;bile;sea;sediment;soil,15,548478.3.txt
862517.3,Peptoniphilus duerdenii ATCC BAA-1640,Peptoniphilus,duerdenii,Peptoniphilus duerdenii,pus;blood,2,862517.3.txt
593586.3,Vibrio cholerae TM 11079-80,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,593586.3.txt
405955.9,Escherichia coli APEC O1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,405955.9.txt
290847.5,Helicobacter pylori 51,Helicobacter,pylori,Helicobacter pylori,chicken;feces;sediment;chemocline,4,290847.5.txt
406560.5,Streptococcus pneumoniae SP14-BS69,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,406560.5.txt
406560.4,Streptococcus pneumoniae SP14-BS69,Streptococcus,pneumoniae,Streptococcus pneumoniae,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,406560.4.txt
323850.3,Shewanella sp. PV-4,Shewanella,sp.,Shewanella sp.,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,323850.3.txt
267409.5,Listeria monocytogenes str. 1/2a F6854,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,267409.5.txt
314285.3,gamma proteobacterium KT 71,gamma,proteobacterium,gamma proteobacterium,gut;basin;soil;trench;sediment;water;sea;seamount;biofilm;lake;aquifer;spring;river;harbor;mine;sludge;surface;lagoon;forest;ridge;rock;waste;bed;tundra;cave;bay;canyon;pond;egg;permafrost;estuary;compost;mucus;pasture;field;biofilter,36,314285.3.txt
596315.3,Peptostreptococcus stomatis DSM 17678,Peptostreptococcus,stomatis,Peptostreptococcus stomatis,pus;blood;feces;mouth,4,596315.3.txt
457393.3,Bacteroides sp. 4_1_36,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,457393.3.txt
649760.3,Prevotella oris F0302,Prevotella,oris,Prevotella oris,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,649760.3.txt
35793.1,Rickettsia sibirica,Rickettsia,sibirica,Rickettsia sibirica,water,1,35793.1.txt
289380.14,Clostridium perfringens SM101,Clostridium,perfringens,Clostridium perfringens,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,289380.14.txt
289380.15,Clostridium perfringens SM101,Clostridium,perfringens,Clostridium perfringens,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,289380.15.txt
289376.4,Thermodesulfovibrio yellowstonii DSM 11347,Thermodesulfovibrio,yellowstonii,Thermodesulfovibrio yellowstonii,sludge;field,2,289376.4.txt
508767.5,Clostridium botulinum E3 str. Alaska E43,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,508767.5.txt
508767.4,Clostridium botulinum E3 str. Alaska E43,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,508767.4.txt
416591.5,Thermotoga lettingae TMO,Thermotoga,lettingae,Thermotoga lettingae,field;sea;wells;spring;borehole;bioreactor;biofilm,7,416591.5.txt
637386.3,Yersinia pestis Z176003,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,637386.3.txt
444452.5,Escherichia coli O157:H7 str. EC4113,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,444452.5.txt
685038.3,Escherichia coli O83:H1 str. NRG 857C,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,685038.3.txt
629742.3,Staphylococcus hominis SK119,Staphylococcus,hominis,Staphylococcus hominis,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,629742.3.txt
351348.9,Marinobacter aquaeolei VT8,Marinobacter,aquaeolei,Marinobacter aquaeolei,water;pond;soil;sediment;sea;brine;basin;ocean;volcano;rhizosphere;ridge;coast;biofilm;surface;seamount;river;flat;lake;sludge;hotspring,20,351348.9.txt
351348.5,Marinobacter hydrocarbonoclasticus aquaeolei VT8,Marinobacter,hydrocarbonoclasticus,Marinobacter hydrocarbonoclasticus,water;pond;soil;sediment;sea;brine;basin;ocean;volcano;rhizosphere;ridge;coast;biofilm;surface;seamount;river;flat;lake;sludge;hotspring,20,351348.5.txt
655811.4,Anaerococcus vaginalis ATCC 51170,Anaerococcus,vaginalis,Anaerococcus vaginalis,biofilm;pus;blood;bone;mucus,5,655811.4.txt
374932.4,Haemophilus influenzae PittHH,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,374932.4.txt
525280.3,Erysipelothrix rhusiopathiae ATCC 19414,Erysipelothrix,rhusiopathiae,Erysipelothrix rhusiopathiae,blood,1,525280.3.txt
272568.11,Gluconacetobacter diazotrophicus PAl 5,Gluconacetobacter,diazotrophicus,Gluconacetobacter diazotrophicus,soil;vinegar,2,272568.11.txt
272568.12,Gluconacetobacter diazotrophicus PAl 5,Gluconacetobacter,diazotrophicus,Gluconacetobacter diazotrophicus,soil;vinegar,2,272568.12.txt
518636.5,Clostridium asparagiforme DSM 15981,Clostridium,asparagiforme,Clostridium asparagiforme,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,518636.5.txt
697329.1,Ruminococcus albus 7,Ruminococcus,albus,Ruminococcus albus,feces;faeces,2,697329.10.txt
469008.4,Escherichia coli BL21(DE3),Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,469008.4.txt
243272.3,Mycoplasma arthritidis 158L3-1,Mycoplasma,arthritidis,Mycoplasma arthritidis,blood;gut;surface;mouth,4,243272.3.txt
243272.4,Mycoplasma arthritidis 158L3-1,Mycoplasma,arthritidis,Mycoplasma arthritidis,blood;gut;surface;mouth,4,243272.4.txt
412418.11,Borrelia recurrentis A1,Borrelia,recurrentis,Borrelia recurrentis,blood,1,412418.11.txt
316058.11,Rhodopseudomonas palustris HaA2,Rhodopseudomonas,palustris,Rhodopseudomonas palustris,biofilm;waste;soil;lake;air;sludge;water,7,316058.11.txt
520463.3,Brucella pinnipedialis M163/99/10,Brucella,pinnipedialis,Brucella pinnipedialis,sludge;soil,2,520463.3.txt
315750.8,Bacillus pumilus SAFR-032,Bacillus,pumilus,Bacillus pumilus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,315750.8.txt
749546.3,Escherichia coli MS 185-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,749546.3.txt
243265.1,Photorhabdus luminescens subsp. laumondii TTO1,Photorhabdus,luminescens,Photorhabdus luminescens,soil,1,243265.1.txt
350054.11,Mycobacterium gilvum PYR-GCK,Mycobacterium,gilvum,Mycobacterium gilvum,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,350054.11.txt
379731.5,Pseudomonas stutzeri A1501,Pseudomonas,stutzeri,Pseudomonas stutzeri,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,379731.5.txt
455488.5,Anaeromyxobacter dehalogenans 2CP-1,Anaeromyxobacter,dehalogenans,Anaeromyxobacter dehalogenans,harbor;soil;garden,3,455488.5.txt
246201.6,Streptococcus mitis NCTC 12261,Streptococcus,mitis,Streptococcus mitis,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,246201.6.txt
455488.3,Anaeromyxobacter dehalogenans 2CP-1,Anaeromyxobacter,dehalogenans,Anaeromyxobacter dehalogenans,harbor;soil;garden,3,455488.3.txt
436114.3,Sulfurihydrogenibium sp. YO3AOP1,Sulfurihydrogenibium,sp.,Sulfurihydrogenibium sp.,spring;hotspring,2,436114.3.txt
436114.4,Sulfurihydrogenibium sp. YO3AOP1,Sulfurihydrogenibium,sp.,Sulfurihydrogenibium sp.,spring;hotspring,2,436114.4.txt
319225.5,Chlorobium luteolum DSM 273,Chlorobium,luteolum,Chlorobium luteolum,surface;lake;sea;water,4,319225.5.txt
319225.3,Pelodictyon luteolum DSM 273,Pelodictyon,luteolum,Pelodictyon luteolum,lake,1,319225.3.txt
581103.3,Geobacillus sp. Y4.1MC1,Geobacillus,sp.,Geobacillus sp.,soil;spring;milk;field;ocean;hotspring;oil;compost;sea;sediment;sugar;lake,12,581103.3.txt
412883.1,Vibrio cholerae MZO-3,Vibrio,cholerae,Vibrio cholerae,sea;blood;river;water;soil;shellfish;sediment;rhizosphere;gut;rock;ocean;mucus;egg;clam;fish;estuary;biofilm;oyster,18,412883.10.txt
591153.3,Pseudomonas syringae pv. syringae FF5,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,591153.3.txt
702443.3,Bacteroides ovatus SD CMC 3f,Bacteroides,ovatus,Bacteroides ovatus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,702443.3.txt
469621.3,Fusobacterium sp. 1_1_41FAA,Fusobacterium,sp.,Fusobacterium sp.,mouth;blood;air;sediment;volcano,5,469621.3.txt
553207.3,Corynebacterium matruchotii ATCC 14266,Corynebacterium,matruchotii,Corynebacterium matruchotii,foam;urine;sewage;blood;surface;river;compost;feces;air;landfill;biofilm;bile;sea;sediment;soil,15,553207.3.txt
83333.1,Escherichia coli K12,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,83333.1.txt
568815.3,Brucella microti CCM 4915,Brucella,microti,Brucella microti,sludge;soil,2,568815.3.txt
198094.1,Bacillus anthracis str. Ames,Bacillus,anthracis,Bacillus anthracis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,198094.1.txt
658599.4,Chlamydia trachomatis L2tet1,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,658599.4.txt
110662.5,Synechococcus sp. CC9605,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,110662.5.txt
110662.3,Synechococcus sp. CC9605,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,110662.3.txt
768066.3,Halomonas elongata DSM 2581,Halomonas,elongata,Halomonas elongata,sea;flat;lake;water;soil;basin;sediment;volcano;oil;sand;ridge;mucus;wwtp;seamount;ocean;mud;coast;biofilm;trench;surface;cheese;dust;sewage;sludge;river;estuary;textile;spring;pond;mine;wood,31,768066.3.txt
59920.3,Prochlorococcus marinus str. NATL2A,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,59920.3.txt
59920.5,Prochlorococcus marinus str. NATL2A,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,59920.5.txt
391904.5,Bifidobacterium longum subsp. infantis ATCC 15697,Bifidobacterium,longum,Bifidobacterium longum,feces;milk;faeces,3,391904.5.txt
391904.3,Bifidobacterium longum subsp. infantis ATCC 15697,Bifidobacterium,longum,Bifidobacterium longum,feces;milk;faeces,3,391904.3.txt
680646.3,Rothia mucilaginosa DY-18,Rothia,mucilaginosa,Rothia mucilaginosa,soil;mud,2,680646.3.txt
585159.3,Staphylococcus aureus subsp. aureus M899,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585159.3.txt
316278.3,Synechococcus sp. RCC307,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,316278.3.txt
316278.4,Synechococcus sp. RCC307,Synechococcus,sp.,Synechococcus sp.,surface;waste;water;spring,4,316278.4.txt
525372.3,Sphingobacterium spiritivorum ATCC 33300,Sphingobacterium,spiritivorum,Sphingobacterium spiritivorum,rhizosphere;soil;compost;sludge;dairy;sediment;gut;sugar;cave,9,525372.3.txt
585151.3,Staphylococcus aureus subsp. aureus C427,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585151.3.txt
469613.3,Enterobacteriaceae bacterium 9_2_54FAA,Enterobacteriaceae,bacterium,Enterobacteriaceae bacterium,blood;field;soil;rhizosphere;sediment,5,469613.3.txt
585145.3,Staphylococcus aureus subsp. aureus 65-1322,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585145.3.txt
329726.14,Acaryochloris marina MBIC11017,Acaryochloris,marina,Acaryochloris marina,reservoir,1,329726.14.txt
350688.3,Alkaliphilus oremlandi oremlandii OhILAs,Alkaliphilus,oremlandi,Alkaliphilus oremlandi,leachate,1,350688.3.txt
350688.5,Alkaliphilus oremlandii OhILAs,Alkaliphilus,oremlandii,Alkaliphilus oremlandii,leachate,1,350688.5.txt
426117.3,Methylobacterium sp. 4-46,Methylobacterium,sp.,Methylobacterium sp.,food;mine;water;air;lake;spring;dust;wetland;sludge;soil;cave;mouth;gut,13,426117.3.txt
426117.7,Methylobacterium sp. 4-46,Methylobacterium,sp.,Methylobacterium sp.,food;mine;water;air;lake;spring;dust;wetland;sludge;soil;cave;mouth;gut,13,426117.7.txt
869729.3,Escherichia coli UM146,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,869729.3.txt
443906.13,Clavibacter michiganensis subsp. michiganensis NCPPB 382,Clavibacter,michiganensis,Clavibacter michiganensis,plateau;lake;ocean;soil;dust,5,443906.13.txt
457398.5,Desulfovibrio sp. 3_1_syn3,Desulfovibrio,sp.,Desulfovibrio sp.,sludge;aquifer;brine;soil;harbor;bioreactor;rhizosphere;mine;waste;reservoir;straw;lake;field;feces;pond;sediment;flat;borehole,18,457398.5.txt
759364.3,Chlamydia trachomatis D-LC,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,759364.3.txt
465516.5,Salmonella enterica subsp. enterica serovar Hadar str. RI_05P066,Salmonella,enterica,Salmonella enterica,rhizosphere,1,465516.5.txt
370554.3,Streptococcus pyogenes MGAS10750,Streptococcus,pyogenes,Streptococcus pyogenes,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,370554.3.txt
749547.3,Escherichia coli MS 187-1,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,749547.3.txt
393305.7,Yersinia enterocolitica subsp. enterocolitica 8081,Yersinia,enterocolitica,Yersinia enterocolitica,surface;river;soil;faeces;sludge,5,393305.7.txt
702459.3,Bifidobacterium bifidum PRL2010,Bifidobacterium,bifidum,Bifidobacterium bifidum,feces;milk;faeces,3,702459.3.txt
450851.6,Phenylobacterium zucineum HLK1,Phenylobacterium,zucineum,Phenylobacterium zucineum,soil;sludge,2,450851.6.txt
272631.1,Mycobacterium leprae TN,Mycobacterium,leprae,Mycobacterium leprae,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,272631.1.txt
457390.3,Bacteroides sp. 3_1_23,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,457390.3.txt
272631.5,Mycobacterium leprae TN,Mycobacterium,leprae,Mycobacterium leprae,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,272631.5.txt
637905.5,Shewanella violacea DSS12,Shewanella,violacea,Shewanella violacea,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,637905.5.txt
630.2,Yersinia enterocolitica 8081,Yersinia,enterocolitica,Yersinia enterocolitica,surface;river;soil;faeces;sludge,5,630.2.txt
93060.4,Prochlorococcus marinus str. MIT 9215,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,93060.4.txt
93060.3,Prochlorococcus marinus str. MIT 9215,Prochlorococcus,marinus,Prochlorococcus marinus,sea,1,93060.3.txt
